wines_name,keywords_name,group_name
Meursault 1er Cru 'Les Genevrières',cream,microbio
Meursault 1er Cru 'Les Genevrières',green apple,tree_fruit
Meursault 1er Cru 'Les Genevrières',toast,microbio
Meursault 1er Cru 'Les Genevrières',toast,non_oak
Meursault 1er Cru 'Perrières',citrus,citrus_fruit
Meursault 1er Cru 'Perrières',cream,microbio
Meursault 1er Cru 'Perrières',green apple,tree_fruit
Mille E Una Notte,citrus,citrus_fruit
Mille E Una Notte,coffee,non_oak
Mille E Una Notte,coffee,oak
Mille E Una Notte,cream,microbio
Mille E Una Notte,toast,microbio
Mille E Una Notte,toast,non_oak
Millecento Brunello di Montalcino Riserva,citrus,citrus_fruit
Millecento Brunello di Montalcino Riserva,coffee,non_oak
Millecento Brunello di Montalcino Riserva,coffee,oak
Millecento Brunello di Montalcino Riserva,cream,microbio
Minami,coffee,non_oak
Minami,coffee,oak
Miserere,citrus,citrus_fruit
Miserere,coffee,non_oak
Miserere,coffee,oak
Miserere,toast,microbio
Miserere,toast,non_oak
Moncerbal Bierzo (Corullón),toast,microbio
Moncerbal Bierzo (Corullón),toast,non_oak
Mongovone Barbera d'Asti Superiore,coffee,non_oak
Mongovone Barbera d'Asti Superiore,coffee,oak
Mongovone Barbera d'Asti Superiore,cream,microbio
Monte Bello,citrus,citrus_fruit
Monte Bello,coffee,non_oak
Monte Bello,coffee,oak
Monte Bello,cream,microbio
Monte Bello,green apple,tree_fruit
Monte Bello,toast,microbio
Monte Bello,toast,non_oak
Monte Bello,toasted bread,microbio
Montefico Barbaresco Vecchie Viti,coffee,non_oak
Montefico Barbaresco Vecchie Viti,coffee,oak
Montefico Barbaresco Vecchie Viti,toast,microbio
Montefico Barbaresco Vecchie Viti,toast,non_oak
Montelìg,coffee,non_oak
Montelìg,coffee,oak
Montelìg,cream,microbio
Montepulciano d'Abruzzo,citrus,citrus_fruit
Montepulciano d'Abruzzo,coffee,non_oak
Montepulciano d'Abruzzo,coffee,non_oak
Montepulciano d'Abruzzo,coffee,oak
Montepulciano d'Abruzzo,coffee,oak
Montepulciano d'Abruzzo,cream,microbio
Montepulciano d'Abruzzo,cream,microbio
Montepulciano d'Abruzzo,toast,microbio
Montepulciano d'Abruzzo,toast,non_oak
Montrachet Grand Cru,citrus,citrus_fruit
Montrachet Grand Cru,citrus,citrus_fruit
Montrachet Grand Cru,citrus,citrus_fruit
Montrachet Grand Cru,citrus,citrus_fruit
Montrachet Grand Cru,coffee,non_oak
Montrachet Grand Cru,coffee,non_oak
Montrachet Grand Cru,coffee,oak
Montrachet Grand Cru,coffee,oak
Montrachet Grand Cru,cream,microbio
Montrachet Grand Cru,cream,microbio
Montrachet Grand Cru,cream,microbio
Montrachet Grand Cru,cream,microbio
Montrachet Grand Cru,green apple,tree_fruit
Montrachet Grand Cru,green apple,tree_fruit
Montrachet Grand Cru,toast,microbio
Montrachet Grand Cru,toast,microbio
Montrachet Grand Cru,toast,non_oak
Montrachet Grand Cru,toast,non_oak
Montrachet Grand Cru,toasted almond,non_oak
Montrachet Grand Cru,toasted almond,non_oak
Montrachet Grand Cru,toasted bread,microbio
Montrachet Grand Cru,toasted nuts,non_oak
Montrachet Grand Cru Blanc,citrus,citrus_fruit
Montrachet Grand Cru Blanc,cream,microbio
Montrachet Grand Cru Blanc,green apple,tree_fruit
Montrachet Grand Cru Blanc,toast,microbio
Montrachet Grand Cru Blanc,toast,non_oak
Montrachet Grand Cru Blanc,toasted almond,non_oak
Montrachet Grand Cru Blanc,toasted bread,microbio
Montrachet Grand Cru Marquis de Laguiche,citrus,citrus_fruit
Montrachet Grand Cru Marquis de Laguiche,coffee,non_oak
Montrachet Grand Cru Marquis de Laguiche,coffee,oak
Montrachet Grand Cru Marquis de Laguiche,cream,microbio
Montrachet Grand Cru Marquis de Laguiche,toast,microbio
Montrachet Grand Cru Marquis de Laguiche,toast,non_oak
Montrachet Grand Cru Marquis de Laguiche,toasted almond,non_oak
Montrachet Grand Cru Marquis de Laguiche,toasted bread,microbio
Morey-Saint-Denis Tres Girard,coffee,non_oak
Morey-Saint-Denis Tres Girard,coffee,oak
Morey-Saint-Denis Tres Girard,toast,microbio
Morey-Saint-Denis Tres Girard,toast,non_oak
Mossone,coffee,non_oak
Mossone,coffee,oak
Mossone,cream,microbio
Museum Collection White,citrus,citrus_fruit
Museum Collection White,cream,microbio
Museum Collection White,green apple,tree_fruit
Museum Collection White,toast,microbio
Museum Collection White,toast,non_oak
Musigny Grand Cru,citrus,citrus_fruit
Musigny Grand Cru,coffee,non_oak
Musigny Grand Cru,coffee,non_oak
Musigny Grand Cru,coffee,oak
Musigny Grand Cru,coffee,oak
Musigny Grand Cru,toast,microbio
Musigny Grand Cru,toast,non_oak
Musigny Grand Cru (Cuveé Vieilles Vignes),citrus,citrus_fruit
Musigny Grand Cru (Cuveé Vieilles Vignes),coffee,non_oak
Musigny Grand Cru (Cuveé Vieilles Vignes),coffee,oak
Musigny Grand Cru (Cuveé Vieilles Vignes),cream,microbio
Musigny Grand Cru (Cuveé Vieilles Vignes),green apple,tree_fruit
Musigny Grand Cru (Cuveé Vieilles Vignes),toast,microbio
Musigny Grand Cru (Cuveé Vieilles Vignes),toast,non_oak
N.P.U. Extra Brut Champagne (Nec Plus Ultra),citrus,citrus_fruit
N.P.U. Extra Brut Champagne (Nec Plus Ultra),coffee,non_oak
N.P.U. Extra Brut Champagne (Nec Plus Ultra),coffee,oak
N.P.U. Extra Brut Champagne (Nec Plus Ultra),cream,microbio
N.P.U. Extra Brut Champagne (Nec Plus Ultra),green apple,tree_fruit
N.P.U. Extra Brut Champagne (Nec Plus Ultra),toast,microbio
N.P.U. Extra Brut Champagne (Nec Plus Ultra),toast,non_oak
N.P.U. Extra Brut Champagne (Nec Plus Ultra),toasted almond,non_oak
N.P.U. Extra Brut Champagne (Nec Plus Ultra),toasted bread,microbio
N.P.U. Extra Brut Champagne (Nec Plus Ultra),toasted nuts,non_oak
Nebro Ribera del Duero,coffee,non_oak
Nebro Ribera del Duero,coffee,oak
Nebro Ribera del Duero,cream,microbio
Nebro Ribera del Duero,toast,microbio
Nebro Ribera del Duero,toast,non_oak
Nebukadnesar,citrus,citrus_fruit
Nebukadnesar,coffee,non_oak
Nebukadnesar,coffee,oak
Nebukadnesar,cream,microbio
Nebukadnesar,toast,microbio
Nebukadnesar,toast,non_oak
Nebukadnesar,toasted almond,non_oak
Nebukadnesar,toasted nuts,non_oak
Negru de Purcari Limited Edition,coffee,non_oak
Negru de Purcari Limited Edition,coffee,oak
Nettare Veneto Bianco,coffee,non_oak
Nettare Veneto Bianco,coffee,oak
Nicolás Catena Zapata,citrus,citrus_fruit
Nicolás Catena Zapata,coffee,non_oak
Nicolás Catena Zapata,coffee,oak
Nicolás Catena Zapata,cream,microbio
Nicolás Catena Zapata,toast,microbio
Nicolás Catena Zapata,toast,non_oak
Nine Popes,coffee,non_oak
Nine Popes,coffee,oak
Nine Popes,cream,microbio
Nine Popes,toast,microbio
Nine Popes,toast,non_oak
Nosotros Single Vineyard Nómade,citrus,citrus_fruit
Nosotros Single Vineyard Nómade,coffee,non_oak
Nosotros Single Vineyard Nómade,coffee,oak
Nosotros Single Vineyard Nómade,cream,microbio
Nosotros Single Vineyard Nómade,toast,microbio
Nosotros Single Vineyard Nómade,toast,non_oak
Nosotros Single Vineyard Nómade,toasted almond,non_oak
Novicium Estate,cream,microbio
Novicium Estate,toast,microbio
Novicium Estate,toast,non_oak
Nuits-Saint-Georges,cream,microbio
Nuits-Saint-Georges 1er Cru 'Aux Thorey',coffee,non_oak
Nuits-Saint-Georges 1er Cru 'Aux Thorey',coffee,oak
Nuits-Saint-Georges 1er Cru 'Aux Thorey',cream,microbio
Nuits-Saint-Georges 1er Cru 'Clos des Corvées',toast,microbio
Nuits-Saint-Georges 1er Cru 'Clos des Corvées',toast,non_oak
Nuits-Saint-Georges 1er Cru Les Damodes,coffee,non_oak
Nuits-Saint-Georges 1er Cru Les Damodes,coffee,oak
Nuits-Saint-Georges 1er Cru Les Damodes,toast,microbio
Nuits-Saint-Georges 1er Cru Les Damodes,toast,non_oak
Octavius Amarone della Valpolicella Riserva,coffee,non_oak
Octavius Amarone della Valpolicella Riserva,coffee,oak
Old Vines Malbec,coffee,non_oak
Old Vines Malbec,coffee,oak
Old Vines Primitivo di Manduria,coffee,non_oak
Old Vines Primitivo di Manduria,coffee,oak
Old Vines Primitivo di Manduria,cream,microbio
Old Vines Primitivo di Manduria,toast,microbio
Old Vines Primitivo di Manduria,toast,non_oak
One Point Five Cabernet Sauvignon,citrus,citrus_fruit
One Point Five Cabernet Sauvignon,coffee,non_oak
One Point Five Cabernet Sauvignon,coffee,oak
One Point Five Cabernet Sauvignon,cream,microbio
One Point Five Cabernet Sauvignon,green apple,tree_fruit
One Point Five Cabernet Sauvignon,toast,microbio
One Point Five Cabernet Sauvignon,toast,non_oak
One Sixteen Chardonnay,citrus,citrus_fruit
One Sixteen Chardonnay,citrus blossom,floral
One Sixteen Chardonnay,citrus zest,citrus_fruit
One Sixteen Chardonnay,cream,microbio
One Sixteen Chardonnay,green apple,tree_fruit
One Sixteen Chardonnay,toast,microbio
One Sixteen Chardonnay,toast,non_oak
One Sixteen Chardonnay,toasted almond,non_oak
One Sixteen Chardonnay,toasted bread,microbio
Opus One,citrus,citrus_fruit
Opus One,citrus zest,citrus_fruit
Opus One,coffee,non_oak
Opus One,coffee,oak
Opus One,cream,microbio
Opus One,ground coffee,earth
Opus One,toast,microbio
Opus One,toast,non_oak
Oreno Toscana,citrus,citrus_fruit
Oreno Toscana,coffee,non_oak
Oreno Toscana,coffee,oak
Oreno Toscana,cream,microbio
Oreno Toscana,toast,microbio
Oreno Toscana,toast,non_oak
Ornato Barolo,coffee,non_oak
Ornato Barolo,coffee,oak
Ornato Barolo,cream,microbio
Ornato Barolo,toast,microbio
Ornato Barolo,toast,non_oak
Ornato Barolo,toasted almond,non_oak
Overture,citrus,citrus_fruit
Overture,coffee,non_oak
Overture,coffee,oak
Overture,cream,microbio
Overture,toast,microbio
Overture,toast,non_oak
Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',citrus,citrus_fruit
Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',cream,microbio
Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',green apple,tree_fruit
Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',toast,microbio
Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',toast,non_oak
Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',toasted bread,microbio
P2 Plénitude Brut Champagne,citrus,citrus_fruit
P2 Plénitude Brut Champagne,citrus blossom,floral
P2 Plénitude Brut Champagne,citrus zest,citrus_fruit
P2 Plénitude Brut Champagne,coffee,non_oak
P2 Plénitude Brut Champagne,coffee,oak
P2 Plénitude Brut Champagne,cream,microbio
P2 Plénitude Brut Champagne,green apple,tree_fruit
P2 Plénitude Brut Champagne,toast,microbio
P2 Plénitude Brut Champagne,toast,non_oak
P2 Plénitude Brut Champagne,toasted almond,non_oak
P2 Plénitude Brut Champagne,toasted bread,microbio
P2 Plénitude Brut Champagne,toasted marshmallow,oak
P2 Plénitude Brut Champagne,toasted nuts,non_oak
Pajè Barbaresco,cream,microbio
Palazzi Rosso Toscana,citrus,citrus_fruit
Palazzi Rosso Toscana,coffee,non_oak
Palazzi Rosso Toscana,coffee,oak
Palazzi Rosso Toscana,cream,microbio
Paleo Rosso,citrus,citrus_fruit
Paleo Rosso,coffee,non_oak
Paleo Rosso,coffee,oak
Paleo Rosso,cream,microbio
Paleo Rosso,ground coffee,earth
Paleo Rosso,toast,microbio
Paleo Rosso,toast,non_oak
Palo Cortado Añada,citrus,citrus_fruit
Palo Cortado Tradición Vors 30 Years Sherry,citrus,citrus_fruit
Palo Cortado Tradición Vors 30 Years Sherry,coffee,non_oak
Palo Cortado Tradición Vors 30 Years Sherry,coffee,oak
Palo Cortado Tradición Vors 30 Years Sherry,cream,microbio
Palo Cortado Tradición Vors 30 Years Sherry,toasted almond,non_oak
Palo Cortado Tradición Vors 30 Years Sherry,toasted nuts,non_oak
Papillon,citrus,citrus_fruit
Papillon,coffee,non_oak
Papillon,coffee,oak
Papillon,cream,microbio
Papillon,toast,microbio
Papillon,toast,non_oak
Paralupi Appassimento,coffee,non_oak
Paralupi Appassimento,coffee,oak
Paralupi Appassimento,cream,microbio
Paralupi Appassimento,toast,microbio
Paralupi Appassimento,toast,non_oak
Pauillac (Grand Cru Classé),citrus,citrus_fruit
Pauillac (Grand Cru Classé),citrus,citrus_fruit
Pauillac (Grand Cru Classé),citrus,citrus_fruit
Pauillac (Grand Cru Classé),citrus,citrus_fruit
Pauillac (Grand Cru Classé),coffee,non_oak
Pauillac (Grand Cru Classé),coffee,non_oak
Pauillac (Grand Cru Classé),coffee,non_oak
Pauillac (Grand Cru Classé),coffee,non_oak
Pauillac (Grand Cru Classé),coffee,oak
Pauillac (Grand Cru Classé),coffee,oak
Pauillac (Grand Cru Classé),coffee,oak
Pauillac (Grand Cru Classé),coffee,oak
Pauillac (Grand Cru Classé),cream,microbio
Pauillac (Grand Cru Classé),cream,microbio
Pauillac (Grand Cru Classé),cream,microbio
Pauillac (Grand Cru Classé),cream,microbio
Pauillac (Grand Cru Classé),green apple,tree_fruit
Pauillac (Grand Cru Classé),green apple,tree_fruit
Pauillac (Grand Cru Classé),green apple,tree_fruit
Pauillac (Grand Cru Classé),ground coffee,earth
Pauillac (Grand Cru Classé),toast,microbio
Pauillac (Grand Cru Classé),toast,microbio
Pauillac (Grand Cru Classé),toast,microbio
Pauillac (Grand Cru Classé),toast,microbio
Pauillac (Grand Cru Classé),toast,non_oak
Pauillac (Grand Cru Classé),toast,non_oak
Pauillac (Grand Cru Classé),toast,non_oak
Pauillac (Grand Cru Classé),toast,non_oak
Pauillac (Grand Cru Classé),toasted almond,non_oak
Pauillac (Grand Cru Classé),toasted bread,microbio
Pauillac (Grand Cru Classé),toasted bread,microbio
Pauillac (Grand Cru Classé),toasted bread,microbio
Pauillac (Grand Cru Classé),toasted nuts,non_oak
Pauillac (Premier Grand Cru Classé),citrus,citrus_fruit
Pauillac (Premier Grand Cru Classé),citrus,citrus_fruit
Pauillac (Premier Grand Cru Classé),coffee,non_oak
Pauillac (Premier Grand Cru Classé),coffee,non_oak
Pauillac (Premier Grand Cru Classé),coffee,oak
Pauillac (Premier Grand Cru Classé),coffee,oak
Pauillac (Premier Grand Cru Classé),cream,microbio
Pauillac (Premier Grand Cru Classé),cream,microbio
Pauillac (Premier Grand Cru Classé),green apple,tree_fruit
Pauillac (Premier Grand Cru Classé),green apple,tree_fruit
Pauillac (Premier Grand Cru Classé),ground coffee,earth
Pauillac (Premier Grand Cru Classé),ground coffee,earth
Pauillac (Premier Grand Cru Classé),toast,microbio
Pauillac (Premier Grand Cru Classé),toast,microbio
Pauillac (Premier Grand Cru Classé),toast,non_oak
Pauillac (Premier Grand Cru Classé),toast,non_oak
Pauillac (Premier Grand Cru Classé),toasted almond,non_oak
Pauillac (Premier Grand Cru Classé),toasted bread,microbio
Pauillac (Premier Grand Cru Classé),toasted bread,microbio
Pavillon Rouge du Château Margaux,citrus,citrus_fruit
Pavillon Rouge du Château Margaux,coffee,non_oak
Pavillon Rouge du Château Margaux,coffee,oak
Pavillon Rouge du Château Margaux,cream,microbio
Pavillon Rouge du Château Margaux,green apple,tree_fruit
Pavillon Rouge du Château Margaux,toast,microbio
Pavillon Rouge du Château Margaux,toast,non_oak
Pavillon Rouge du Château Margaux,toasted almond,non_oak
Pedro Ximenez Tradición 20 Years Old Vos,coffee,non_oak
Pedro Ximenez Tradición 20 Years Old Vos,coffee,oak
Pedro Ximenez Tradición 20 Years Old Vos,cream,microbio
Pedro Ximenez Tradición 20 Years Old Vos,green apple,tree_fruit
Pedrouzos Godello,citrus,citrus_fruit
Pegrandi Amarone della Valpolicella Classico,coffee,non_oak
Pegrandi Amarone della Valpolicella Classico,coffee,oak
Per Sempre Syrah Toscana,coffee,non_oak
Per Sempre Syrah Toscana,coffee,oak
Per Sempre Syrah Toscana,toast,microbio
Per Sempre Syrah Toscana,toast,non_oak
Percarlo,citrus,citrus_fruit
Percarlo,coffee,non_oak
Percarlo,coffee,oak
Percarlo,cream,microbio
Percarlo,toast,microbio
Percarlo,toast,non_oak
Perpetual,citrus,citrus_fruit
Perpetual,coffee,non_oak
Perpetual,coffee,oak
Perpetual,cream,microbio
Perpetual,toast,microbio
Perpetual,toast,non_oak
Pessac-Léognan (Grand Cru Classé de Graves),citrus,citrus_fruit
Pessac-Léognan (Grand Cru Classé de Graves),citrus,citrus_fruit
Pessac-Léognan (Grand Cru Classé de Graves),citrus,citrus_fruit
Pessac-Léognan (Grand Cru Classé de Graves),coffee,non_oak
Pessac-Léognan (Grand Cru Classé de Graves),coffee,non_oak
Pessac-Léognan (Grand Cru Classé de Graves),coffee,non_oak
Pessac-Léognan (Grand Cru Classé de Graves),coffee,oak
Pessac-Léognan (Grand Cru Classé de Graves),coffee,oak
Pessac-Léognan (Grand Cru Classé de Graves),coffee,oak
Pessac-Léognan (Grand Cru Classé de Graves),cream,microbio
Pessac-Léognan (Grand Cru Classé de Graves),cream,microbio
Pessac-Léognan (Grand Cru Classé de Graves),cream,microbio
Pessac-Léognan (Grand Cru Classé de Graves),green apple,tree_fruit
Pessac-Léognan (Grand Cru Classé de Graves),green apple,tree_fruit
Pessac-Léognan (Grand Cru Classé de Graves),green apple,tree_fruit
Pessac-Léognan (Grand Cru Classé de Graves),hazelnut cream,non_oak
Pessac-Léognan (Grand Cru Classé de Graves),toast,microbio
Pessac-Léognan (Grand Cru Classé de Graves),toast,microbio
Pessac-Léognan (Grand Cru Classé de Graves),toast,microbio
Pessac-Léognan (Grand Cru Classé de Graves),toast,non_oak
Pessac-Léognan (Grand Cru Classé de Graves),toast,non_oak
Pessac-Léognan (Grand Cru Classé de Graves),toast,non_oak
Pessac-Léognan (Grand Cru Classé de Graves),toasted bread,microbio
Pessac-Léognan (Grand Cru Classé de Graves),toasted bread,microbio
Pessac-Léognan (Grand Cru Classé de Graves),toasted bread,microbio
Pessac-Léognan (Premier Grand Cru Classé),citrus,citrus_fruit
Pessac-Léognan (Premier Grand Cru Classé),citrus blossom,floral
Pessac-Léognan (Premier Grand Cru Classé),citrus zest,citrus_fruit
Pessac-Léognan (Premier Grand Cru Classé),coffee,non_oak
Pessac-Léognan (Premier Grand Cru Classé),coffee,oak
Pessac-Léognan (Premier Grand Cru Classé),cream,microbio
Pessac-Léognan (Premier Grand Cru Classé),green apple,tree_fruit
Pessac-Léognan (Premier Grand Cru Classé),ground coffee,earth
Pessac-Léognan (Premier Grand Cru Classé),toast,microbio
Pessac-Léognan (Premier Grand Cru Classé),toast,non_oak
Pessac-Léognan (Premier Grand Cru Classé),toasted almond,non_oak
Pessac-Léognan Blanc (Grand Cru Classé de Graves),citrus,citrus_fruit
